plate_name,well,value,conc,r2,tabcat_filename
PCE030,A01,60,0.4068647875586998,0.7606267125191462,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,B01,193,0.7295188117250944,0.7606267125191462,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,C01,684,1.9206701340235883,0.7606267125191462,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,D01,75,0.4432543391564135,0.7606267125191462,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,E01,63,0.41414269787824254,0.7606267125191462,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,F01,224,0.804723885027036,0.7606267125191462,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,G01,115,0.5402931434169833,0.7606267125191462,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,H01,84,0.4650880701150417,0.7606267125191462,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,A02,1825,3.9264243702980597,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,B02,2460,4.367164410855141,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,C02,1950,4.013184220801422,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,D02,2698,4.532355166213543,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,E02,1644,3.800796106769191,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,F02,1598,3.7688684817839535,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,G02,2703,4.535825560233678,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,H02,1524,3.717506650285963,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,A03,1643,3.800102027965164,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,B03,1686,3.8299474165383205,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,C03,1653,3.807042816005433,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,D03,1564,3.745269802447039,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,E03,1731,3.861180962719531,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,F03,1757,3.8792270116242307,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,G03,1523,3.7168125714819356,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,H03,2463,4.369246647267222,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,A04,1994,4.043723688178606,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,B04,1580,3.756375063311469,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,C04,1489,3.693213892145021,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,D04,1655,3.8084309736134867,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,E04,1557,3.7404112508188505,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,F04,1568,3.7480461176631463,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,G04,1558,3.7411053296228776,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,H04,1697,3.8375822833826163,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,A05,1557,3.7404112508188505,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,B05,5742,6.645131045671427,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,C05,1537,3.7265296747383125,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,D05,2117,4.129095381073914,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,E05,1594,3.7660921665678457,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,F05,1601,3.7709507181960342,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,G05,1833,3.931977000730275,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,H05,1493,3.695990207361129,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,A06,2586,4.454618340162531,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,B06,3638,5.184789241998829,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,C06,4770,5.9704864481572795,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,D06,4409,5.719923999903569,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,E06,1954,4.01596053601753,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,F06,2038,4.074263155555789,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,G06,2750,4.568447264022942,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,H06,1646,3.8021842643772445,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,A07,258,2.838802884387907,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,B07,906,3.2885659493973387,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,C07,1536,3.7258355959342855,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,D07,1540,3.7286119111503933,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,E07,1549,3.7348586203866354,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,F07,1566,3.746657960055092,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,G07,691,3.139339006531555,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,H07,1550,3.735552699190662,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,A08,1696,3.8368882045785897,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,B08,1583,3.75845729972355,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,C08,1656,3.8091250524175138,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,D08,1607,3.7751151910201957,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,E08,1569,3.748740196467173,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,F08,1501,3.701542837793344,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,G08,1525,3.7182007290899897,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,H08,1509,3.7070954682255595,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,A09,2099,4.116601962601431,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,B09,2697,4.531661087409517,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,C09,1603,3.772338875804088,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,D09,2250,4.221407862009492,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,E09,4372,5.694243084154573,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,F09,2222,4.201973655496738,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,G09,3717,5.239621467516955,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,H09,6151,6.929009276518429,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,A10,1878,3.963210546911485,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,B10,2720,4.547624899902135,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,C10,2092,4.111743410973242,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,D10,6011,6.831838243954663,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,E10,2189,4.179069054963851,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,F10,2176,4.170046030511502,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,G10,2134,4.140894720742372,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,H10,1785,3.8986612181369837,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,A11,15312,13.28746520020886,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,B11,4218,5.587354948334431,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,C11,4564,5.827506214527739,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,D11,3645,5.189647793627017,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,E11,2574,4.446289394514208,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,F11,2995,4.738496571009533,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,G11,7623,7.950693276046025,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,H11,6280,7.018545442237899,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,A12,2048,4.0812039435960585,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,B12,2152,4.153388139214856,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,C12,3176,4.864124834538401,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,D12,1848,3.9423881827906784,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,E12,4016,5.447151029920997,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,F12,3097,4.809292609020277,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,G12,3931,5.388154331578711,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE030,H12,24768,19.850674371087226,0.9220308823893123,230807_Quant_07_09_20_23_26_30_08_10_28_29.csv
PCE031,A01,1842,0.659408064841855,0.9259573941159503,230807_Quant_31_03_04_12_14.csv
PCE031,B01,1901,0.6992883930219949,0.9259573941159503,230807_Quant_31_03_04_12_14.csv
PCE031,C01,2511,1.1116104301386953,0.9259573941159503,230807_Quant_31_03_04_12_14.csv
PCE031,D01,6247,3.636913923037044,0.9259573941159503,230807_Quant_31_03_04_12_14.csv
PCE031,E01,8788,5.354471785846118,0.9259573941159503,230807_Quant_31_03_04_12_14.csv
PCE031,F01,26529,17.34628368828445,0.9259573941159503,230807_Quant_31_03_04_12_14.csv
PCE031,G01,20327,13.154117665009407,0.9259573941159503,230807_Quant_31_03_04_12_14.csv
PCE031,H01,2687,1.2305754769133497,0.9259573941159503,230807_Quant_31_03_04_12_14.csv
PCE031,A02,986,1.6562526806009408,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,B02,8596,16.964999938970916,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,C02,927,1.537564626955234,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,D02,9288,18.35706999190022,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,E02,6795,13.34199680988756,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,F02,853,1.388701644416551,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,G02,843,1.3685850251545668,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,H02,3597,6.908701969905015,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,A03,2183,4.0642120062604485,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,B03,9893,19.574125457250265,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,C03,10690,21.177420012430407,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,D03,48586,97.41136036764571,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,E03,1111,1.9077104213757434,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,F03,11520,22.847099411175094,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,G03,5710,11.159343619962275,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,H03,1040,1.7648824246156556,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,A04,10859,21.51739087795794,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,B04,1835,3.364153655943399,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,C04,888,1.4591098118334958,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,D04,4661,9.049110259380132,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,E04,31097,62.229404940361555,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,F04,921,1.5254946553980435,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,G04,1916,3.527098271965471,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,H04,904,1.4912964026526705,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,A05,1239,2.165203147929141,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,B05,8663,17.09978128802621,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,C05,1518,2.7264568253385,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,D05,1099,1.8835704782613623,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,E05,2771,5.24706921886512,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,F05,9933,19.654591934298203,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,G05,972,1.628089413634163,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,H05,10907,21.613950650415465,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,A06,6036,11.81514540790296,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,B06,6111,11.966020052367842,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,C06,1015,1.714590876460695,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,D06,1571,2.8330749074270165,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,E06,3514,6.741734030030545,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,F06,953,1.589867837036393,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,G06,8863,17.502113673265896,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,H06,20839,41.59377690141817,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,A07,9913,19.614358695774236,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,B07,8330,16.429897866602136,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,C07,1316,2.3201011162464193,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,D07,3929,7.57657372940289,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,E07,1217,2.120946585552776,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,F07,1048,1.7809757200252427,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,G07,2884,5.474387016525541,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,H07,1395,2.4790224084160943,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,A08,1032,1.748789129206068,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,B08,1560,2.8109466262388336,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,C08,1370,2.428730860261134,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,D08,907,1.4973313884312658,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,E08,879,1.4410048544977099,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,F08,949,1.5818211893315994,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,G08,35792,71.67415768386314,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,H08,2611,4.925203310673372,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,A09,886,1.4550864879810987,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,B09,826,1.3343867724091938,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,C09,809,1.3001885196638203,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,D09,820,1.3223168008520032,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,E09,819,1.3203051389258045,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,F09,797,1.2760485765494396,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,G09,781,1.2438619857302649,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,H09,769,1.2197220426158837,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,A10,885,1.4530748260549005,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,B10,840,1.3625500393759715,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,C10,861,1.4047949398261381,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,D10,910,1.503366374209861,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,E10,867,1.4168649113833287,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,F10,836,1.354503391671178,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,G10,798,1.2780602384756379,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,H10,782,1.2458736476564631,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,A11,825,1.332375110482995,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,B11,821,1.3243284627782015,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,C11,838,1.3585267155235745,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,D11,817,1.316281815073408,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,E11,823,1.3283517866305985,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,F11,768,1.2177103806896854,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,G11,789,1.259955281139852,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,H11,788,1.2579436192136537,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,A12,791,1.263978604992249,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,B12,988,1.6602760044533378,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,C12,802,1.2861068861804315,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,D12,749,1.1794888040919154,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,E12,800,1.2820835623280349,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,F12,745,1.1714421563871218,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,G12,753,1.187535451796709,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
PCE031,H12,714,1.1090806366749706,0.9125829718015419,230807_Quant_31_03_04_12_14.csv
